school_year,district_id,school_id,school_number,core_code,individual school course_section,grade_level,Student Enrollment
2017,1275,1289,704,35020000030,26201,10,19
2017,1275,1289,704,35020000030,26202,10,17
2017,1275,1289,704,35020000030,26203,10,19
2017,1275,1289,704,35020000060,82601,10,11
2017,1275,1289,704,35020000060,82602,10,9
2017,5492,5492,100,35020000030,80001,10,6
2017,5492,5492,100,35020000030,80002,10,1
2017,5492,5492,100,35020000030,80003,10,13
2017,5492,5492,100,35020000030,80004,10,4
2017,5496,5496,700,35020000060,90181,10,2
2017,5497,5497,700,35020000007,3801000012,10,5
2017,5497,5497,700,35020000007,3801000013,10,8
2017,10527,10527,700,35020000007,20821,10,1
2017,10527,10527,700,35020000007,20822,10,3
2017,10527,10527,700,35020000007,20823,10,5
2017,10527,10527,700,35020000007,20881,10,1
2017,60560,60560,700,35020000030,85231,10,7
2017,110575,110575,700,35020000007,801312,10,3
2017,110575,110575,700,35020000007,801316,10,1
2017,110575,110575,700,35020000030,802002,10,24
2017,110575,110575,700,35020000034,802152,10,8
2017,125582,125582,300,35020000007,35020081,10,3
2017,125582,125582,300,35020000030,35020311,10,4
2017,125582,125582,300,35020000030,35020313,10,1
2017,160607,160607,700,35020000007,85021,10,10
2017,165608,165608,700,32020000216,CTBUG216S10,10,1
2017,165608,165608,700,32020000216,CTBUG216S9,10,1
2017,165608,165608,700,35020000030,CTSEG030S1,10,1
2017,165608,186389,710,35020000007,W852771102,10,19
2017,165608,186389,710,35020000030,W868071102,10,20
2017,165608,186389,710,35020000060,W866571104,10,20
2017,165608,186389,710,35020013030,W20140071112,10,19
2017,165610,165610,700,35020000007,1998B1,10,6
2017,165615,165615,100,35020000007,CTE3921611,10,2
2017,165615,165615,100,35020000007,CTE3921612,10,4
2017,165615,165615,100,35020000030,CTE3421711,10,5
2017,185698,185698,100,35020000030,13186,10,2
2017,185698,185698,100,35020000030,14012,10,1
2017,185698,185698,100,35020000030,14472,10,1
2017,185698,185698,100,35020000034,13188,10,3
2017,185698,185698,100,35020000034,14014,10,3
2017,185698,185698,100,35020000034,14474,10,4
2017,185698,185698,100,35020000034,15858,10,4
2017,185835,185835,700,35020000030,805601,10,3
2017,185835,185835,700,35020000030,805602,10,2
2017,185868,185868,300,35020000030,652740001,10,2
2017,185870,185870,700,32020000216,20011,10,6
2017,185871,185871,100,35020000007,SS920104,10,5
2017,185871,185871,100,35020000007,SS920106,10,5
2017,185871,185871,100,35020000007,SS920107,10,3
2017,185871,185871,100,35020000007,SS920108,10,2
2017,185871,185871,100,35020000007,SS920109,10,1
2017,185871,185871,100,35020000030,CTE80001,10,2
2017,185871,185871,100,35020000030,CTE80003,10,1
2017,185871,185871,100,35020000030,CTE81001,10,1
2017,185871,185871,100,35020000030,CTE81002,10,1
2017,185873,185873,700,35020000060,57601,10,2
2017,185874,185874,100,35020000007,70011,10,8
2017,185874,185874,100,35020000007,70012,10,5
2017,186006,186006,700,35020000007,DTCH110V11,10,6
2017,186006,186006,700,35020000007,DTCH110V130,10,1
2017,186056,733,702,35020000007,8320101,10,4
2017,186056,733,702,35020000007,8320102,10,6
2017,186056,733,702,35020000007,8320103,10,4
2017,186056,733,702,35020000007,8320104,10,8
2017,186056,733,702,35020000030,8121001,10,5
2017,186056,736,705,35020000007,8320113,10,4
2017,186056,736,705,35020000007,8320115,10,9
2017,186056,736,705,35020000007,8320124,10,9
2017,186056,736,705,35020000007,8320131,10,5
2017,186056,736,705,35020000007,8320135,10,11
2017,186056,736,705,35020000035,8142124,10,15
2017,186056,736,705,35020000035,8142234,10,13
2017,186056,736,705,35020000060,8128111,10,6
2017,186056,736,705,35020000060,8128121,10,6
2017,186056,737,706,35020000007,8320101,10,3
2017,186056,737,706,35020000007,8320102,10,6
2017,186056,737,706,35020000007,8320103,10,3
2017,186056,737,706,35020000007,8320104,10,10
2017,186056,737,706,35020000007,8320105,10,10
2017,186056,737,706,35020000030,8121001,10,2
2017,186056,737,706,35020000030,8121002,10,6
2017,186056,737,706,35020000030,8121003,10,7
2017,186056,738,708,35020000007,8320101,10,11
2017,186056,738,708,35020000007,8320102,10,5
2017,186056,738,708,35020000030,8121001,10,13
2017,186056,738,708,35020000030,8121002,10,7
2017,186056,186286,711,35020000007,8320101,10,8
2017,186056,186286,711,35020000007,8320103,10,1
2017,186056,186286,711,35020000007,8320104,10,5
2017,186056,186286,711,35020000007,8320105,10,3
2017,186056,186286,711,35020000007,8320106,10,6
2017,186056,186286,711,35020000030,8121101,10,10
2017,186056,186286,711,35020000030,8121102,10,4
2017,186113,186113,600,35020000007,5191,10,3
2017,186113,186113,600,35020000007,5192,10,8
2017,186113,186113,600,35020000060,5031,10,5
2017,186170,186170,700,35020000035,80251,10,3
2017,186170,186170,700,35020000035,802510,10,4
2017,186170,186170,700,35020000035,802511,10,3
2017,186170,186170,700,35020000035,802513,10,2
2017,186170,186170,700,35020000035,802514,10,6
2017,186170,186170,700,35020000035,802515,10,2
2017,186170,186170,700,35020000035,80258,10,3
2017,186170,186170,700,35020000035,8025B7,10,2
2017,186170,186170,700,35020000035,805711,10,2
2017,186170,186170,700,35020000035,80572,10,1
2017,186170,186170,700,35020000035,80573,10,1
2017,186170,186170,700,35020000035,80574,10,1
2017,186170,186170,700,35020000035,80575,10,3
2017,186170,186170,700,35020000035,80577,10,1
2017,186295,186297,700,35020000030,90051,10,6
2017,186342,186343,600,35020000007,19023,10,4
2017,186357,186358,800,32020000150,476011,10,2
2017,186357,186358,800,32020000150,476012,10,5
2017,186357,186358,800,32020000150,476013,10,6
2017,186357,186358,800,35020000007,470201,10,4
2017,186357,186358,800,35020000007,470202,10,6
2017,186357,186358,800,35020000007,470203,10,2
2017,186357,186358,800,35020000030,470106,10,7
2017,186357,186358,800,35020000030,470107,10,6
2017,186357,186358,800,35020000030,470115,10,1
2017,186357,186358,800,35020000030,470116,10,1
2017,186369,186370,700,32020000150,32021501,10,12
2017,186380,186381,700,35020000030,30061,10,4
2017,186380,186381,700,35020000030,30062,10,5
2017,186380,186381,700,35020000030,30064,10,4
2017,186380,186381,700,35020000030,30065,10,5
2017,186380,186381,700,35020000035,8200-15,10,1
2017,186380,186381,700,35020000035,8200-16,10,5
2017,186380,186381,700,35020000035,8200-17,10,3
2017,186380,186381,700,35020000035,8200-29,10,3
2017,186380,186381,700,35020000060,30151,10,4
2017,186380,186381,700,35020000060,30152,10,2
2017,186380,186381,700,35020000060,30153,10,5
2017,186380,186381,700,35020000060,30154,10,1
2017,122,180,704,35020000007,C60720002,11,3
2017,122,180,704,35020000007,C60720006,11,5
2017,122,180,704,35020000007,C60720020,11,2
2017,122,180,704,35020000007,C60720220,11,4
2017,122,180,704,35020000030,C61501003,11,9
2017,122,180,704,35020000030,C61502030,11,6
2017,122,180,704,35020013030,UCS101003,11,1
2017,122,180,704,35020013030,UCS101004,11,3
2017,122,181,708,35020000030,C6151151,11,18
2017,122,181,708,35020000030,C6151181,11,15
2017,122,181,708,35020000030,C6151251,11,10
2017,122,181,708,35020000030,C6151281,11,7
2017,122,181,708,35020013030,UCS10851,11,6
2017,122,181,708,35020013030,UCS10881,11,5
2017,122,181,708,35020013030,UCS10981,11,2
2017,122,181,708,35020013030,UCS14251,11,6
2017,122,181,708,35020013030,UCS14281,11,3
2017,122,182,709,32020000150,C2601S112,11,1
2017,122,182,709,32020000150,C2601S217,11,8
2017,122,182,709,32020013150,UIM280102,11,3
2017,122,182,709,32020013150,UIM280207,11,6
2017,122,182,709,35020000007,C60720113,11,9
2017,122,182,709,35020000007,C60720214,11,5
2017,122,182,709,35020000007,C60720216,11,10
2017,122,182,709,35020000030,C61501101,11,6
2017,122,182,709,35020000030,C61501102,11,10
2017,122,182,709,35020000030,C61502201,11,4
2017,122,182,709,35020000030,C61502202,11,7
2017,122,183,711,32020000150,C2601S01,11,7
2017,122,183,711,32020000150,C2601S21,11,2
2017,122,183,711,32020000216,CS20001,11,10
2017,122,183,711,32020000216,CS20021,11,3
2017,122,183,711,32020013150,UIM28021,11,2
2017,122,183,711,32020013216,UDM20101,11,7
2017,122,183,711,32020013216,UDM20121,11,2
2017,122,183,711,35020000007,C6072001,11,10
2017,122,183,711,35020000007,C6072021,11,12
2017,122,183,711,35020000030,C6150101,11,7
2017,122,183,711,35020000030,C6150201,11,5
2017,122,183,711,35020000060,C6102001,11,4
2017,122,183,711,35020013030,UCS14001,11,1
2017,122,183,711,35020013030,UCS14021,11,1
2017,122,184,712,35020000007,C6072013S,11,15
2017,122,184,712,35020000007,C6072014S,11,8
2017,122,184,712,35020000007,C6072015S,11,8
2017,122,184,712,35020000007,C6072016S,11,7
2017,122,184,712,35020000007,C6072023S,11,11
2017,122,184,712,35020000007,C6072024S,11,7
2017,122,184,712,35020000007,C6072025S,11,11
2017,122,184,712,35020000007,C6072026S,11,7
2017,122,184,712,35020000030,C615015B,11,11
2017,122,184,712,35020000030,C615025B,11,10
2017,122,185,716,35020000007,C60721011,11,7
2017,122,185,716,35020000007,C60721071,11,3
2017,122,185,716,35020000007,C60721081,11,6
2017,122,185,716,35020000007,C60722012,11,2
2017,122,185,716,35020000007,C60722072,11,4
2017,122,185,716,35020000007,C60722082,11,4
2017,122,185,716,35020000030,C61510021,11,6
2017,122,185,716,35020000030,C61510061,11,7
2017,122,185,716,35020000030,C6152062,11,6
2017,122,185,716,35020013030,UCS100021,11,5
2017,122,185,716,35020013030,UCS100061,11,2
2017,122,185,716,35020013030,UCS142062,11,2
2017,122,186,718,32020000150,C2601S006,11,9
2017,122,186,718,32020000150,C2601S007,11,11
2017,122,186,718,32020000150,C2601S026,11,10
2017,122,186,718,32020000150,C2601S027,11,9
2017,122,186,718,35020000030,C6150005,11,10
2017,122,186,718,35020000060,C61011008,11,3
2017,122,186,718,35020000060,C61012008,11,9
2017,122,186032,789,35020000007,C60720012,11,10
2017,122,186032,789,35020000030,C61501011,11,6
2017,122,186032,789,35020000030,C61501021,11,21
2017,122,186032,789,35020000030,C61502022,11,5
2017,122,186032,789,35020000060,C61000011,11,7
2017,122,186032,789,35020000060,C61000012,11,8
2017,122,186032,789,35020000060,C61000021,11,11
2017,122,186032,789,35020000060,C61000022,11,10
2017,122,186032,789,35020013030,UCS141011,11,14
2017,122,186032,789,35020013030,UCS141021,11,5
2017,122,186032,789,35020013030,UCS142012,11,14
2017,122,186032,789,35020013030,UCS142022,11,5
2017,122,186292,782,35020000007,C6072111,11,1
2017,122,186292,782,35020000007,C6072115,11,2
2017,122,186292,782,35020000007,C6072116,11,2
2017,122,186292,782,35020000007,C6072121,11,2
2017,122,186292,782,35020000007,C6072125,11,2
2017,122,186292,782,35020000007,C6072126,11,3
2017,122,186292,782,35020000007,C6072231,11,8
2017,122,186292,782,35020000007,C6072235,11,1
2017,122,186292,782,35020000007,C6072236,11,2
2017,122,186292,782,35020000007,C6072241,11,8
2017,122,186292,782,35020000007,C6072245,11,3
2017,122,186292,782,35020000007,C6072246,11,3
2017,122,186426,785,32020000216,CS200323,11,8
2017,122,186426,785,32020013216,UDM201723,11,5
2017,122,186426,785,35020000007,C60720215,11,2
2017,122,186426,785,35020000007,C60720317,11,1
2017,122,186426,785,35020000007,C60720318,11,2
2017,122,186426,785,35020000007,C60720326,11,1
2017,122,186426,785,35020000007,C60720328,11,1
2017,122,186426,785,35020000030,C61501112,11,12
2017,122,186426,785,35020000030,C61501113,11,20
2017,122,186426,785,35020000030,C61502122,11,6
2017,122,186426,785,35020000030,C61502123,11,12
2017,122,186426,785,35020013030,UCS141112,11,4
2017,122,186426,785,35020013030,UCS141113,11,3
2017,122,186426,785,35020013030,UCS142122,11,4
2017,122,186426,785,35020013030,UCS142123,11,3
2017,197,203,708,32020000150,85971,11,13
2017,197,203,708,32020000216,85581,11,12
2017,205,236,708,32020013216,481601,11,3
2017,243,270,702,35020000007,80801,11,1
2017,243,270,702,35020000007,80802,11,1
2017,243,270,702,35020000007,80803,11,1
2017,243,270,702,35020000030,87251,11,15
2017,243,270,702,35020000030,87252,11,5
2017,243,270,702,35020000030,87261,11,15
2017,243,271,706,35020000007,80801,11,5
2017,243,271,706,35020000007,80802,11,2
2017,243,271,706,35020000007,80803,11,1
2017,243,271,706,35020000030,87251,11,10
2017,243,271,706,35020000030,87252,11,8
2017,243,271,706,35020000030,87261,11,8
2017,243,271,706,35020013030,87271,11,5
2017,243,272,710,35020000007,80807,11,3
2017,243,272,710,35020000007,80808,11,1
2017,243,186436,705,35020000007,80806,11,4
2017,243,186436,705,35020000030,87251,11,11
2017,243,186436,705,35020000030,87252,11,7
2017,243,186436,705,35020000030,87261,11,11
2017,279,293,704,35020000030,87021,11,5
2017,308,390,704,32020000150,855570400002,11,5
2017,308,390,704,32020013216,852370400002,11,9
2017,308,390,704,32020013216,852370400003,11,18
2017,308,390,704,32020013216,852370400005,11,23
2017,308,390,704,35020000007,868070400002,11,7
2017,308,390,704,35020000007,868070400004,11,4
2017,308,390,704,35020000007,868070400005,11,6
2017,308,390,704,35020000007,868097700001,11,1
2017,308,390,704,35020000030,868370400001,11,3
2017,308,390,704,35020000030,868370400002,11,1
2017,308,390,704,35020000030,868470400001,11,1
2017,308,390,704,35020000030,868470400002,11,1
2017,308,390,704,35020000030,868474200001,11,2
2017,308,390,704,35020000030,868474200002,11,2
2017,308,390,704,35020000035,867570400003,11,2
2017,308,390,704,35020000035,867570400004,11,2
2017,308,390,704,35020013030,868374200001,11,3
2017,308,390,704,35020013030,868374200002,11,3
2017,308,391,706,32020013216,852370600001,11,6
2017,308,391,706,35020000007,868070600001,11,7
2017,308,391,706,35020000007,868070600002,11,9
2017,308,391,706,35020000007,868070600003,11,9
2017,308,391,706,35020000007,868070600004,11,12
2017,308,391,706,35020000007,868070600005,11,13
2017,308,391,706,35020000030,868370600001,11,10
2017,308,391,706,35020000030,868370600002,11,11
2017,308,391,706,35020000030,868370600003,11,11
2017,308,391,706,35020000030,868470600001,11,9
2017,308,391,706,35020000030,868470600002,11,7
2017,308,391,706,35020000030,868470600003,11,5
2017,308,392,708,32020013216,852370800001,11,8
2017,308,392,708,32020013216,852370800002,11,10
2017,308,392,708,32020013216,852370800003,11,7
2017,308,392,708,32020013216,852370800004,11,9
2017,308,392,708,32020013216,852370800005,11,11
2017,308,392,708,32020013216,852370800006,11,6
2017,308,392,708,35020000007,868097700001,11,2
2017,308,392,708,35020000030,868474200001,11,4
2017,308,392,708,35020000030,868474200002,11,4
2017,308,392,708,35020000060,865674000005,11,2
2017,308,392,708,35020000060,865674000006,11,2
2017,308,392,708,35020000060,865674000019,11,1
2017,308,392,708,35020000060,865674000020,11,1
2017,308,392,708,35020013030,868374200001,11,5
2017,308,392,708,35020013030,868374200002,11,5
2017,308,392,708,35020013030,869171000006,11,1
2017,308,393,710,32020013216,852371000001,11,9
2017,308,393,710,32020013216,852371000003,11,10
2017,308,393,710,35020000007,868071000001,11,11
2017,308,393,710,35020000007,868071000002,11,8
2017,308,393,710,35020000007,868097700001,11,3
2017,308,393,710,35020000030,868371000001,11,11
2017,308,393,710,35020000030,868371000002,11,15
2017,308,393,710,35020013030,869171000003,11,1
2017,308,393,710,35020013030,869171000004,11,1
2017,308,393,710,35020013030,869171000005,11,1
2017,308,393,710,35020013030,869171000006,11,1
2017,308,394,711,32020013216,852371100001,11,3
2017,308,394,711,32020013216,852371100002,11,5
2017,308,394,711,35020000007,868071100001,11,13
2017,308,394,711,35020000007,868071100002,11,5
2017,308,394,711,35020000007,868071100003,11,12
2017,308,394,711,35020000007,868071100004,11,11
2017,308,394,711,35020000007,868097700001,11,3
2017,308,394,711,35020000030,868371100001,11,11
2017,308,394,711,35020000030,868371100002,11,4
2017,308,394,711,35020000030,868471100001,11,6
2017,308,394,711,35020000030,868471100002,11,6
2017,308,395,712,32020013216,852371200001,11,15
2017,308,395,712,32020013216,852371200002,11,15
2017,308,395,712,32020013216,852371200003,11,13
2017,308,395,712,35020000007,868097700001,11,2
2017,308,395,712,35020000030,868474200001,11,4
2017,308,395,712,35020000030,868474200002,11,4
2017,308,395,712,35020013030,868374200001,11,5
2017,308,395,712,35020013030,868374200002,11,5
2017,308,396,714,35020000007,868071400001,11,4
2017,308,396,714,35020000007,868097700001,11,2
2017,308,396,714,35020000030,868370400001,11,3
2017,308,396,714,35020000030,868370400002,11,1
2017,308,396,714,35020000030,868470400001,11,2
2017,308,396,714,35020000030,868474200001,11,2
2017,308,396,714,35020000030,868474200002,11,2
2017,308,396,714,35020000035,867570400003,11,1
2017,308,396,714,35020000035,867570400004,11,1
2017,308,396,714,35020013030,868374200001,11,3
2017,308,396,714,35020013030,868374200002,11,3
2017,308,400,730,32020000150,855573000001,11,1
2017,308,400,730,35020000030,868373000001,11,7
2017,308,185844,716,32020013216,852371600002,11,6
2017,308,185844,716,32020013216,852371600005,11,4
2017,308,185844,716,32020013216,852371600006,11,5
2017,308,185844,716,32020013216,852371600007,11,3
2017,308,185844,716,32020013216,852371600008,11,5
2017,308,185844,716,32020013216,852371600009,11,5
2017,308,185844,716,35020000007,868071600006,11,4
2017,308,185844,716,35020000007,868097700001,11,1
2017,308,185844,716,35020000030,868371600006,11,9
2017,308,185844,716,35020000030,868371600007,11,13
2017,308,185844,716,35020000030,868471600005,11,8
2017,308,185844,716,35020000030,868471600006,11,10
2017,308,185844,716,35020000060,865674000007,11,1
2017,308,185844,716,35020000060,865674000008,11,1
2017,308,185844,716,35020000060,865674000021,11,1
2017,308,185844,716,35020000060,865674000022,11,1
2017,422,434,704,32020000216,852272,11,6
2017,422,437,714,35020000007,854012,11,5
2017,422,437,714,35020000007,854028,11,1
2017,456,466,712,35020000007,35020071,11,1
2017,468,473,704,35020000060,82011,11,1
2017,480,598,702,32020000216,61037111,11,25
2017,480,598,702,32020000216,61037118,11,27
2017,480,598,702,35020000007,64200112,11,4
2017,480,598,702,35020000007,64200124,11,1
2017,480,599,704,32020000216,61037221,11,6
2017,480,599,704,35020000007,64200110,11,1
2017,480,599,704,35020000007,64200111,11,2
2017,480,599,704,35020000007,64200112,11,1
2017,480,599,704,35020000007,64200114,11,1
2017,480,599,704,35020000007,64200116,11,1
2017,480,599,704,35020000007,64200117,11,1
2017,480,599,704,35020000007,64200118,11,1
2017,480,599,704,35020000007,64200120,11,2
2017,480,599,704,35020000007,64200121,11,4
2017,480,599,704,35020000007,64200122,11,4
2017,480,599,704,35020000007,64200124,11,1
2017,480,599,704,35020000007,64200125,11,1
2017,480,599,704,35020000007,64200126,11,1
2017,480,599,704,35020000007,64200127,11,3
2017,480,599,704,35020000007,64200128,11,2
2017,480,599,704,35020000007,64200129,11,1
2017,480,600,708,35020000007,64200111,11,3
2017,480,600,708,35020000007,64200113,11,3
2017,480,600,708,35020000007,64200116,11,6
2017,480,600,708,35020000007,64200125,11,6
2017,480,600,708,35020000007,64200127,11,3
2017,480,600,708,35020000030,64040005,11,10
2017,480,600,708,35020000030,64040006,11,12
2017,480,601,710,35020000007,64200111,11,4
2017,480,601,710,35020000007,64200116,11,5
2017,480,601,710,35020000007,64200121,11,3
2017,480,601,710,35020000007,64200126,11,4
2017,480,603,714,35020000007,64200111,11,4
2017,480,603,714,35020000007,64200115,11,3
2017,480,603,714,35020000007,64200121,11,2
2017,480,603,714,35020000007,64200125,11,2
2017,480,604,716,32020000216,61037122,11,1
2017,480,604,716,32020000216,61037141,11,2
2017,480,604,716,32020000216,61037144,11,3
2017,480,604,716,35020000007,64200121,11,5
2017,480,604,716,35020000007,64200141,11,9
2017,480,604,716,35020000007,64200148,11,5
2017,480,604,716,35020000034,64060001,11,6
2017,480,605,718,35020000007,64200117,11,6
2017,480,605,718,35020000007,64200118,11,10
2017,480,605,718,35020000007,64200122,11,9
2017,480,605,718,35020000007,64200126,11,9
2017,480,605,718,35020000007,64200128,11,2
2017,480,605,718,35020000030,64040003,11,5
2017,480,606,722,35020000007,64200101,11,8
2017,480,606,722,35020000007,64200102,11,9
2017,480,606,722,35020000007,64200103,11,8
2017,480,606,722,35020000007,64200104,11,10
2017,480,606,722,35020000007,64200105,11,12
2017,480,606,722,35020000007,64200106,11,8
2017,480,606,722,35020000007,64200107,11,7
2017,480,606,722,35020000007,64200108,11,4
2017,480,606,722,35020000007,64200109,11,10
2017,480,606,722,35020000007,64200110,11,8
2017,480,186180,501,32020000216,61037101,11,1
2017,480,186180,501,32020000216,61037106,11,3
2017,635,649,704,32020000216,CTBUG216S7,11,2
2017,635,649,704,32020000216,CTBUG216S8,11,1
2017,635,649,704,32020013216,CTBU1000S1,11,10
2017,635,649,704,32020013216,CTBU1000S2,11,7
2017,635,649,704,35020000007,CTSEG007S2,11,2
2017,635,649,704,35020000030,CTSEG030S1,11,12
2017,635,649,704,35020000030,CTSEG030Y2,11,8
2017,635,650,708,32020000216,CTBUG216S3,11,2
2017,635,650,708,32020013216,CTBU1000S14,11,3
2017,635,651,712,32020000216,CTBUG216S1,11,11
2017,635,651,712,32020000216,CTBUG216S2,11,18
2017,635,651,712,32020013216,CTBU1000S25,11,9
2017,635,651,712,32020013216,CTBU1000S5,11,15
2017,635,651,712,32020013216,CTBU1000S6,11,7
2017,635,651,712,35020000030,CTSEG030Y5,11,1
2017,635,652,750,32020000150,CTBUG150S4,11,3
2017,635,652,750,32020000150,CTBUG150S5,11,3
2017,653,734,703,32020000150,8309902,11,1
2017,653,734,703,32020000216,8316901,11,1
2017,653,734,703,35020000007,9180501,11,9
2017,653,734,703,35020000007,9180502,11,6
2017,653,734,703,35020000030,8121001,11,12
2017,653,734,703,35020000030,8121002,11,11
2017,653,734,703,35020000034,8137001,11,2
2017,653,734,703,35020013030,5711701,11,3
2017,653,735,704,35020000030,8121005,11,17
2017,653,735,704,35020000030,8121025,11,11
2017,653,735,704,35020000030,812121,11,1
2017,653,735,704,35020000060,8128008,11,13
2017,653,735,704,35020000060,8128024,11,6
2017,653,735,704,35020013030,571122,11,1
2017,653,735,704,35020013030,5711701,11,2
2017,653,739,710,32020000150,8309802,11,1
2017,653,739,710,32020000216,8316801,11,1
2017,653,739,710,35020000030,8121101,11,10
2017,653,739,710,35020000030,8121102,11,8
2017,653,739,710,35020000030,8121103,11,7
2017,653,739,710,35020013030,5711701,11,3
2017,653,742,718,35020000007,9180101,11,7
2017,653,742,718,35020000007,9180102,11,8
2017,653,742,718,35020000030,8121101,11,11
2017,653,742,718,35020013030,5711601,11,2
2017,653,742,718,35020013030,5711701,11,1
2017,653,186149,707,35020000030,8121101,11,19
2017,653,186149,707,35020000030,8121102,11,7
2017,653,186149,707,35020000030,8121103,11,9
2017,653,186149,707,35020000030,8121104,11,12
2017,653,186149,707,35020013030,5711601,11,2
2017,653,186149,707,35020013030,5711701,11,1
2017,765,770,704,32020000150,HS703171,11,4
2017,765,770,704,35020000007,HS700051,11,1
2017,765,770,704,35020000007,HS700052,11,1
2017,765,770,704,35020000007,HS700053,11,3
2017,765,770,704,35020000007,HS700055,11,1
2017,772,779,704,32020000216,84681,11,1
2017,772,779,704,32020000216,84682,11,1
2017,772,779,704,32020000216,84683,11,1
2017,783,791,708,32020000150,3232501,11,2
2017,783,791,708,32020000150,3232508,11,3
2017,795,799,704,32020013216,12341,11,10
2017,795,799,704,35020000007,12332,11,1
2017,795,799,704,35020000007,12334,11,2
2017,795,799,704,35020000007,12335,11,1
2017,795,799,704,35020000007,12336,11,1
2017,795,799,704,35020000007,12337,11,1
2017,795,799,704,35020000007,12338,11,1
2017,795,799,704,35020000007,12339,11,3
2017,800,827,704,35020000007,873421,11,5
2017,800,827,704,35020000007,873422,11,7
2017,800,827,704,35020000007,873423,11,7
2017,800,827,704,35020000007,873424,11,2
2017,800,827,704,35020000007,873425,11,6
2017,800,827,704,35020000007,873426,11,7
2017,800,827,704,35020000007,873427,11,7
2017,800,827,704,35020000007,873429,11,3
2017,800,827,704,35020000007,87342Y1,11,3
2017,800,828,708,32020000216,851921,11,4
2017,800,828,708,32020000216,851923,11,2
2017,800,828,708,32020013216,85192C1,11,13
2017,800,828,708,32020013216,85192C3,11,6
2017,800,828,708,35020000007,873421,11,2
2017,800,828,708,35020000007,873422,11,5
2017,800,828,708,35020000007,873423,11,3
2017,800,828,708,35020000007,873424,11,4
2017,800,828,708,35020000007,873425,11,5
2017,800,828,708,35020000007,873426,11,5
2017,800,828,708,35020000007,873427,11,5
2017,800,828,708,35020000007,873428,11,2
2017,800,828,708,35020000007,873429,11,5
2017,800,829,712,32020000216,851923,11,1
2017,800,829,712,32020013216,85192C2,11,2
2017,800,829,712,35020000007,873421,11,2
2017,800,829,712,35020000007,8734211,11,1
2017,800,829,712,35020000007,873422,11,5
2017,800,829,712,35020000007,873423,11,4
2017,800,829,712,35020000007,873424,11,1
2017,800,829,712,35020000007,873425,11,1
2017,800,829,712,35020000007,873426,11,2
2017,800,829,712,35020000007,873427,11,2
2017,800,829,712,35020000007,873429,11,3
2017,800,829,712,35020000030,851631,11,8
2017,800,829,712,35020000030,851632,11,6
2017,800,829,712,35020000030,851643,11,2
2017,800,829,712,35020000030,851644,11,5
2017,800,829,712,35020000060,672031,11,2
2017,800,829,712,35020000060,672043,11,2
2017,800,829,712,35020013030,85163C3,11,2
2017,800,829,712,35020013030,85163C4,11,4
2017,800,829,712,35020013030,85164C1,11,1
2017,800,829,712,35020013030,85164C2,11,4
2017,800,832,720,35020000007,873421,11,1
2017,800,832,720,35020000007,873422,11,6
2017,800,832,720,35020000007,873423,11,9
2017,800,832,720,35020000007,873424,11,10
2017,800,832,720,35020000007,873425,11,7
2017,800,832,720,35020000007,873426,11,9
2017,800,832,720,35020000007,873427,11,8
2017,800,832,720,35020000007,873428,11,7
2017,800,185824,706,32020000216,851921,11,1
2017,800,185824,706,32020013216,85192C4,11,8
2017,800,185824,706,35020000007,873421,11,3
2017,800,185824,706,35020000007,8734213,11,7
2017,800,185824,706,35020000007,8734214,11,2
2017,800,185824,706,35020000007,873422,11,2
2017,800,185824,706,35020000007,873423,11,1
2017,800,185824,706,35020000007,873424,11,1
2017,800,185824,706,35020000007,873427,11,4
2017,800,185824,706,35020000007,873428,11,4
2017,800,185824,706,35020000030,851621,11,2
2017,800,185824,706,35020000030,851721,11,1
2017,800,185824,706,35020000060,672021,11,2
2017,800,185824,706,35020013030,85163C3,11,13
2017,800,185824,706,35020013030,85164C3,11,6
2017,800,185825,702,35020000007,873421,11,3
2017,800,185825,702,35020000007,873422,11,3
2017,800,185825,702,35020000007,873423,11,2
2017,800,185825,702,35020000007,873425,11,2
2017,800,185825,702,35020000007,873426,11,1
2017,800,185825,702,35020000007,873427,11,1
2017,800,185825,702,35020000030,851631,11,6
2017,800,185825,702,35020000030,851641,11,6
2017,800,185825,702,35020013030,85163C1,11,1
2017,800,185825,702,35020013030,85164C1,11,2
2017,837,846,704,32020000150,2037A1,11,1
2017,837,846,704,32020000150,2037A2,11,4
2017,837,846,704,32020000150,2037B2,11,1
2017,837,846,704,32020000150,6337A1,11,6
2017,837,846,704,32020000150,6337B1,11,3
2017,837,846,704,32020000150,6340A1,11,1
2017,837,846,704,32020000150,6340B1,11,3
2017,837,846,704,32020000216,8512C1,11,1
2017,837,846,704,35020000007,8515A1,11,1
2017,837,846,704,35020000007,8515A2,11,3
2017,837,846,704,35020013035,8515B3,11,2
2017,837,846,704,35020013035,8515B4,11,1
2017,856,863,704,32020000216,C3211001,11,19
2017,856,863,704,35020000030,C3511071,11,5
2017,856,863,704,35020000030,C3511072,11,11
2017,856,863,704,35020000030,C3511081,11,9
2017,856,863,704,35020000034,C3502341,11,4
2017,870,878,708,32020000216,854522,11,2
2017,880,895,710,35020000007,80023,11,7
2017,880,895,710,35020000007,80024,11,4
2017,880,895,710,35020000007,80026,11,6
2017,880,895,710,35020000007,80027,11,2
2017,880,895,710,35020000007,80028,11,2
2017,900,912,704,32020000150,856311704,11,4
